COUNTY,PREC_y,PREC_x
Montgomery,"MONTGOMERY, TARRYTOWN","MONTGOMERY, TARRYTOWN"
Montgomery,"MONTGOMERY, UVALDA","MONTGOMERY, UVALDA"
Morgan,"MORGAN, BETH/SPRINGFIELD","MORGAN, 3. BETH/SPRINGFIELD"
Morgan,"MORGAN, CENTRAL MORGAN","MORGAN, 4. CENTRAL MORGAN"
Morgan,"MORGAN, CLACKS CHAPEL","MORGAN, 5. CLACKS CHAPEL"
Morgan,"MORGAN, EAST MORGAN","MORGAN, 2. EAST MORGAN"
Morgan,"MORGAN, NORTH MORGAN","MORGAN, 7. NORTH MORGAN"
Morgan,"MORGAN, NORTHEAST MORGAN","MORGAN, 1. NORTHEAST MORGAN"
Morgan,"MORGAN, WEST MORGAN","MORGAN, 6. WEST MORGAN"
Murray,"MURRAY, CARTERS-DOOLITTLE","MURRAY, CARTERS-DOOLITTLE"
Murray,"MURRAY, MCDONALD","MURRAY, MCDONALD"
Murray,"MURRAY, NORTH","MURRAY, NORTH"
Murray,"MURRAY, SHUCK PEN","MURRAY, SHUCK PEN"
Murray,"MURRAY, SOUTHWEST","MURRAY, SOUTHWEST"
Murray,"MURRAY, SPRING PLACE","MURRAY, SPRING PLACE"
Murray,"MURRAY, TOWN","MURRAY, TOWN"
Muscogee,"MUSCOGEE, BRITT DAVID BAPT CH","MUSCOGEE, BRITT DAVID"
Muscogee,"MUSCOGEE, CARVER/MACK","MUSCOGEE, CARVER/MACK"
Muscogee,"MUSCOGEE, COLUMBUS TECH","MUSCOGEE, COLUMBUS TECH"
Muscogee,"MUSCOGEE, CORNERSTONE CHURCH","MUSCOGEE, CORNERSTONE"
Muscogee,"MUSCOGEE, CUSSETA RD","MUSCOGEE, CUSSETA RD"
Muscogee,"MUSCOGEE, EDGEWOOD BAPTIST","MUSCOGEE, EDGEWOOD BAPTIST"
Muscogee,"MUSCOGEE, EPWORTH","MUSCOGEE, EPWORTH UMC"
Muscogee,"MUSCOGEE, FAITH TABERNACLE","MUSCOGEE, FAITH TABERNACLE"
Muscogee,"MUSCOGEE, FIRST AFRICAN","MUSCOGEE, FIRST AFRICAN"
Muscogee,"MUSCOGEE, FORT/WADDELL","MUSCOGEE, FORT/WADDELL"
Muscogee,"MUSCOGEE, GENTIAN/REESE @LDS","MUSCOGEE, GENTIAN/REESE @LDS"
Muscogee,"MUSCOGEE, MARIANNA GALLOPS","MUSCOGEE, MARIANNA GALLOPS"
Muscogee,"MUSCOGEE, MOON/MORNINGSIDE","MUSCOGEE, MOON/MORNINGSIDE"
Muscogee,"MUSCOGEE, MT. PILGRIM","MUSCOGEE, MT PILGRIM"
Muscogee,"MUSCOGEE, OUR LADY OF LOURDES","MUSCOGEE, OUR LADY OF LOURDES"
Muscogee,"MUSCOGEE, PSALMOND/MATHEWS","MUSCOGEE, PSALMOND/MATHEWS"
Muscogee,"MUSCOGEE, ROTHSCHILD","MUSCOGEE, ROTHSCHILD"
Muscogee,"MUSCOGEE, SALVATION ARMY","MUSCOGEE, SALVATION ARMY"
Muscogee,"MUSCOGEE, ST JOHN/BELVEDERE","MUSCOGEE, ST JOHN/BELVEDERE"
Muscogee,"MUSCOGEE, ST PAUL/CLUBVIEW","MUSCOGEE, ST PAUL/CLUBVIEW"
Muscogee,"MUSCOGEE, ST PETER U. M. C.","MUSCOGEE, ST. PETER"
Muscogee,"MUSCOGEE, ST. ANDREWS/MIDLAND","MUSCOGEE, ST ANDREWS/MIDLAND"
Muscogee,"MUSCOGEE, ST. MARK/HEIFERHORN","MUSCOGEE, ST MARK/HEIFERHORN"
Muscogee,"MUSCOGEE, WYNNBROOK","MUSCOGEE, WYNNBROOK"
Muscogee,"MUSCOGEE, WYNNTON/BRITT","MUSCOGEE, WYNNTON/BRITT"
Newton,"NEWTON, ALCOVY","NEWTON, ALCOVY"
Newton,"NEWTON, ALMON","NEWTON, ALMON"
Newton,"NEWTON, BEAVERDAM","NEWTON, BEAVERDAM"
Newton,"NEWTON, BREWERS","NEWTON, BREWERS"
Newton,"NEWTON, BRICK STORE","NEWTON, BRICK STORE"
Newton,"NEWTON, BUCK CREEK","NEWTON, BUCK CREEK"
Newton,"NEWTON, CEDAR SHOALS","NEWTON, CEDAR SHOALS"
Newton,"NEWTON, CITY POND","NEWTON, CITY POND"
Newton,"NEWTON, COVINGTON MILLS","NEWTON, COVINGTON MILLS"
Newton,"NEWTON, CROWELL","NEWTON, CROWELL"
Newton,"NEWTON, DOWNS","NEWTON, DOWNS"
Newton,"NEWTON, FAIRVIEW","NEWTON, FAIRVIEW"
Newton,"NEWTON, GUM CREEK","NEWTON, GUM CREEK"
Newton,"NEWTON, HUB","NEWTON, HUB"
Newton,"NEWTON, LEGUINN","NEWTON, LEGUINN"
Newton,"NEWTON, LIVINGSTON","NEWTON, LIVINGSTON"
Newton,"NEWTON, MANSFIELD","NEWTON, MANSFIELD"
Newton,"NEWTON, NEWBORN","NEWTON, NEWBORN"
Newton,"NEWTON, OXFORD","NEWTON, OXFORD"
Newton,"NEWTON, ROCKY PLAINS","NEWTON, ROCKY PLAINS"
Newton,"NEWTON, STANSELLS","NEWTON, STANSELLS"
Newton,"NEWTON, TOWN","NEWTON, TOWN"
Oconee,"OCONEE, ANNEX","OCONEE, ANNEX"
Oconee,"OCONEE, ANTIOCH","OCONEE, ANTIOCH"
Oconee,"OCONEE, ATHENS ACADEMY","OCONEE, ATHENS ACADEMY"
Oconee,"OCONEE, BISHOP","OCONEE, BISHOP"
Oconee,"OCONEE, BOGART","OCONEE, BOGART"
Oconee,"OCONEE, CITY HALL","OCONEE, CITY HALL"
Oconee,"OCONEE, CIVIC CENTER","OCONEE, CIVIC CENTER"
Oconee,"OCONEE, COLHAM FERRY","OCONEE, COLHAM FERRY"
Oconee,"OCONEE, DARK CORNER","OCONEE, DARK CORNER"
Oconee,"OCONEE, FARMINGTON","OCONEE, FARMINGTON"
Oconee,"OCONEE, HIGH SHOALS","OCONEE, HIGH SHOALS"
Oconee,"OCONEE, MALCOM BRIDGE","OCONEE, MALCOM BRIDGE"
Oconee,"OCONEE, NORTH OCONEE","OCONEE, NORTH OCONEE"
Oglethorpe,"OGLETHORPE, BEAVERDAM","OGLETHORPE, BEAVERDAM"
Oglethorpe,"OGLETHORPE, CRAWFORD","OGLETHORPE, CRAWFORD"
Oglethorpe,"OGLETHORPE, LEXINGTON","OGLETHORPE, LEXINGTON"
Paulding,"PAULDING, AUSTIN MIDDLE SCHOOL","PAULDING, AUSTIN MIDDLE SCHOOL"
Paulding,"PAULDING, BURNT HICKORY PARK","PAULDING, BURNT HICKORY PARK"
Paulding,"PAULDING, CARL SCOGGINS MID SC","PAULDING, CARL SCOGGINS MIDDLE SCHOOL"
Paulding,"PAULDING, HIRAM HIGH SCHOOL","PAULDING, HIRAM HIGH SCHOOL"
Paulding,"PAULDING, MOSES MIDDLE SCHOOL","PAULDING, MOSES MIDDLE SCHOOL"
Paulding,"PAULDING, NEBO ELEMENTARY SCH","PAULDING, NEBO ELEM SCHOOL"
Paulding,"PAULDING, PAULDING CO HIGH SC","PAULDING, PAULDING CO HIGH SCHOOL"
Paulding,"PAULDING, SARA RAGSDALE ELM SC","PAULDING, SARA RAGSDALE ELEM SCHOOL"
Paulding,"PAULDING, SHELTON ELEM SCHOOL","PAULDING, SHELTON ELEM SCHOOL"
Paulding,"PAULDING, TAYLOR FARM PARK","PAULDING, TAYLOR FARM PARK"
Paulding,"PAULDING, WATSON GOVT COMPLEX","PAULDING, WATSON GOVT COMPLEX"
Paulding,"PAULDING, WEST RIDGE CHURCH","PAULDING, WEST RIDGE CHURCH"
Peach,"PEACH, BYRON #1","PEACH, BYRON #1"
Peach,"PEACH, BYRON #2","PEACH, BYRON #2"
Peach,"PEACH, CLAUDE","PEACH, CLAUDE"
Peach,"PEACH, FORT VALLEY #1","PEACH, FORT VALLEY #1"
Peach,"PEACH, FORT VALLEY #2","PEACH, FORT VALLEY #2"
Peach,"PEACH, FORT VALLEY #3","PEACH, FORT VALLEY #3"
Peach,"PEACH, POWERSVILLE","PEACH, POWERSVILLE"
Pickens,"PICKENS, APPALACHIAN","PICKENS, APPALACHIAN"
Pickens,"PICKENS, HILL","PICKENS, HILL"
Pickens,"PICKENS, HINTON","PICKENS, HINTON"
Pickens,"PICKENS, JASPER","PICKENS, JASPER"
Pickens,"PICKENS, JERUSALEM","PICKENS, JERUSALEM"
Pickens,"PICKENS, LUDVILLE","PICKENS, LUDVILLE"
Pickens,"PICKENS, NELSON","PICKENS, NELSON"
Pickens,"PICKENS, REFUGE","PICKENS, REFUGE"
Pickens,"PICKENS, SHARPTOP","PICKENS, SHARPTOP"
Pickens,"PICKENS, TALKING ROCK","PICKENS, TALKING ROCK"
Pickens,"PICKENS, TATE","PICKENS, TATE"
Pickens,"PICKENS, YELLOW CREEK","PICKENS, YELLOW CREEK"
Pierce,"PIERCE, ALABAHA","PIERCE, ALABAHA"
Pierce,"PIERCE, BLACKSHEAR","PIERCE, BLACKSHEAR"
Pierce,"PIERCE, HACKLEBARNEY/CASON","PIERCE, HACKLEBARNEY/CASON"
Pierce,"PIERCE, MERSHON","PIERCE, MERSHON"
Pierce,"PIERCE, OTTER CREEK","PIERCE, OTTER CREEK"
Pierce,"PIERCE, PATTERSON","PIERCE, PATTERSON"
Pierce,"PIERCE, ST JOHNS/BLACKSHEAR","PIERCE, ST JOHNS/BLACKSHEAR"
Pierce,"PIERCE, SUNSET/SWEAT","PIERCE, SUNSET/SWEAT"
Pike,"PIKE, CONCORD","PIKE, CONCORD"
Pike,"PIKE, HOLLONVILLE","PIKE, HOLLONVILLE"
Pike,"PIKE, LIFSEY SPRINGS","PIKE, LIFSEY SPRINGS"
Pike,"PIKE, MEANSVILLE","PIKE, MEANSVILLE"
Pike,"PIKE, MOLENA","PIKE, MOLENA"
Pike,"PIKE, SECOND DISTRICT","PIKE, SECOND DISTRICT"
Pike,"PIKE, WILLIAMSON","PIKE, WILLIAMSON"
Pike,"PIKE, ZEBULON","PIKE, ZEBULON"
Polk,"POLK, ARAGON","POLK, ARAGON"
Polk,"POLK, BLOOMING GROVE","POLK, BLOOMING GROVE"
Polk,"POLK, CEDARTOWN","POLK, CEDARTOWN"
Polk,"POLK, FISH CREEK","POLK, FISH CREEK"
Polk,"POLK, LAKE CREEK","POLK, LAKE CREEK"
Polk,"POLK, ROCKMART","POLK, ROCKMART"
Polk,"POLK, YOUNGS GROVE","POLK, YOUNGS GROVE"
Pulaski,"PULASKI, COURTHOUSE ANNEX","PULASKI, COURTHOUSE ANNEX"
Putnam,"PUTNAM, 101","PUTNAM, 101"
Putnam,"PUTNAM, 104","PUTNAM, 104"
Putnam,"PUTNAM, 105","PUTNAM, 105"
Putnam,"PUTNAM, 106","PUTNAM, 106"
Putnam,"PUTNAM, 107","PUTNAM, 107"
Quitman,"QUITMAN, GEORGETOWN","QUITMAN, GEORGETOWN"
Quitman,"QUITMAN, MORRIS","QUITMAN, MORRIS"
Rabun,"RABUN, RABUN","RABUN, RABUN COUNTY"
Randolph,"RANDOLPH, 4TH DISTRICT","RANDOLPH, 4TH DISTRICT"
Randolph,"RANDOLPH, BENEVOLENCE","RANDOLPH, BENEVOLENCE"
Randolph,"RANDOLPH, CARNEGIE","RANDOLPH, CARNEGIE"
Randolph,"RANDOLPH, COLEMAN","RANDOLPH, COLEMAN"
Randolph,"RANDOLPH, CUTHBERT","RANDOLPH, CUTHBERT"
Randolph,"RANDOLPH, CUTHBERT/COURTHOUSE","RANDOLPH, CUTHBERT/COURTHOUSE"
Randolph,"RANDOLPH, FOUNTAIN BRIDGE-5TH","RANDOLPH, FOUNTAIN BRIDGE"
Randolph,"RANDOLPH, SHELLMAN","RANDOLPH, SHELLMAN"
Randolph,"RANDOLPH, SPRINGVALE","RANDOLPH, SPRINGVALE"
Richmond,"RICHMOND, 101","RICHMOND, 101"
Richmond,"RICHMOND, 102","RICHMOND, 102"
Richmond,"RICHMOND, 103","RICHMOND, 103"
Richmond,"RICHMOND, 104","RICHMOND, 104"
Richmond,"RICHMOND, 105","RICHMOND, 105"
Richmond,"RICHMOND, 106","RICHMOND, 106"
Richmond,"RICHMOND, 107","RICHMOND, 107"
Richmond,"RICHMOND, 108","RICHMOND, 108"
Richmond,"RICHMOND, 109","RICHMOND, 109"
Richmond,"RICHMOND, 111","RICHMOND, 111"
Richmond,"RICHMOND, 112","RICHMOND, 112"
Richmond,"RICHMOND, 114","RICHMOND, 114"
Richmond,"RICHMOND, 115","RICHMOND, 115"
Richmond,"RICHMOND, 201","RICHMOND, 201"
Richmond,"RICHMOND, 202","RICHMOND, 202"
Richmond,"RICHMOND, 203","RICHMOND, 203"
Richmond,"RICHMOND, 204","RICHMOND, 204"
Richmond,"RICHMOND, 207","RICHMOND, 207"
Richmond,"RICHMOND, 208","RICHMOND, 208"
Richmond,"RICHMOND, 210","RICHMOND, 210"
Richmond,"RICHMOND, 301","RICHMOND, 301"
Richmond,"RICHMOND, 302","RICHMOND, 302"
Richmond,"RICHMOND, 303","RICHMOND, 303"
Richmond,"RICHMOND, 304","RICHMOND, 304"
Richmond,"RICHMOND, 305","RICHMOND, 305"
Richmond,"RICHMOND, 306","RICHMOND, 306"
Richmond,"RICHMOND, 307","RICHMOND, 307"
Richmond,"RICHMOND, 308","RICHMOND, 308"
Richmond,"RICHMOND, 309","RICHMOND, 309"
Richmond,"RICHMOND, 310","RICHMOND, 310"
Richmond,"RICHMOND, 401","RICHMOND, 401"
Richmond,"RICHMOND, 402","RICHMOND, 402"
Richmond,"RICHMOND, 404","RICHMOND, 404"
Richmond,"RICHMOND, 405","RICHMOND, 405"
Richmond,"RICHMOND, 406","RICHMOND, 406"
Richmond,"RICHMOND, 501","RICHMOND, 501"
Richmond,"RICHMOND, 502","RICHMOND, 502"
Richmond,"RICHMOND, 503","RICHMOND, 503"
Richmond,"RICHMOND, 504","RICHMOND, 504"
Richmond,"RICHMOND, 506","RICHMOND, 506"
Richmond,"RICHMOND, 507","RICHMOND, 507"
Richmond,"RICHMOND, 509","RICHMOND, 509"
Richmond,"RICHMOND, 601","RICHMOND, 601"
Richmond,"RICHMOND, 603","RICHMOND, 603"
Richmond,"RICHMOND, 604","RICHMOND, 604"
Richmond,"RICHMOND, 605","RICHMOND, 605"
Richmond,"RICHMOND, 607","RICHMOND, 607"
Richmond,"RICHMOND, 608","RICHMOND, 608"
Richmond,"RICHMOND, 701","RICHMOND, 701"
Richmond,"RICHMOND, 702","RICHMOND, 702"
Richmond,"RICHMOND, 703","RICHMOND, 703"
Richmond,"RICHMOND, 705","RICHMOND, 705"
Richmond,"RICHMOND, 706","RICHMOND, 706"
Richmond,"RICHMOND, 707","RICHMOND, 707"
Richmond,"RICHMOND, 708","RICHMOND, 708"
Richmond,"RICHMOND, 709","RICHMOND, 709"
Richmond,"RICHMOND, 801","RICHMOND, 801"
Richmond,"RICHMOND, 801B","RICHMOND, 801B"
Richmond,"RICHMOND, 802","RICHMOND, 802"
Richmond,"RICHMOND, 803","RICHMOND, 803"
Richmond,"RICHMOND, 804","RICHMOND, 804"
Richmond,"RICHMOND, 804H","RICHMOND, 804H"
Richmond,"RICHMOND, 805","RICHMOND, 805"
Richmond,"RICHMOND, 806","RICHMOND, 806"
Richmond,"RICHMOND, 807","RICHMOND, 807"
Richmond,"RICHMOND, 808","RICHMOND, 808"
Richmond,"RICHMOND, 809","RICHMOND, 809"
Richmond,"RICHMOND, 810","RICHMOND, 810"
Rockdale,"ROCKDALE, BARKSDALE","ROCKDALE, BA"
Rockdale,"ROCKDALE, BETHEL","ROCKDALE, BT"
Rockdale,"ROCKDALE, CONYERS","ROCKDALE, CO"
Rockdale,"ROCKDALE, FIELDSTONE","ROCKDALE, FI"
Rockdale,"ROCKDALE, FLAT SHOALS","ROCKDALE, FS"
Rockdale,"ROCKDALE, HIGHTOWER","ROCKDALE, HI"
Rockdale,"ROCKDALE, HONEY CREEK","ROCKDALE, HC"
Rockdale,"ROCKDALE, LORRAINE","ROCKDALE, LO"
Rockdale,"ROCKDALE, MAGNET","ROCKDALE, MA"
Rockdale,"ROCKDALE, MILSTEAD","ROCKDALE, MI"
Rockdale,"ROCKDALE, OLDE TOWNE","ROCKDALE, OT"
Rockdale,"ROCKDALE, ROCKDALE","ROCKDALE, RO"
Rockdale,"ROCKDALE, SMYRNA","ROCKDALE, SM"
Rockdale,"ROCKDALE, ST. PIUS","ROCKDALE, SP"
Rockdale,"ROCKDALE, STANTON","ROCKDALE, ST"
Rockdale,"ROCKDALE, THE LAKES","ROCKDALE, LA"
Schley,"SCHLEY, PRECINCT ONE","SCHLEY, PRECINCT ONE"
Screven,"SCREVEN, BAY BRANCH","SCREVEN, BAY BRANCH"
Screven,"SCREVEN, COOPERVILLE FIRE STA","SCREVEN, FOY'S STORE"
Screven,"SCREVEN, GREENHILL CHURCH","SCREVEN, GREENHILL CHURCH"
Screven,"SCREVEN, HILTONIA","SCREVEN, HILTONIA"
Screven,"SCREVEN, HUNTERS","SCREVEN, HUNTERS"
Screven,"SCREVEN, JACKSON FIRE STATION","SCREVEN, JACKSON FIRE STATION"
Screven,"SCREVEN, JENK HILL FIRE STA","SCREVEN, JENK HILL FIRE STA"
Screven,"SCREVEN, NEWINGTON","SCREVEN, NEWINGTON"
Screven,"SCREVEN, ROCKY FORD","SCREVEN, ROCKY FORD"
Screven,"SCREVEN, SCREVEN REC DEPT","SCREVEN, SCREVEN REC. DEPT."
Screven,"SCREVEN, SR CITIZENS CENTER","SCREVEN, SR CITIZENS CENTER"
Screven,"SCREVEN, SYLVANIA","SCREVEN, SYLVANIA"
Seminole,"SEMINOLE, PRECINCT 1","SEMINOLE, PRECINCT 1"
Seminole,"SEMINOLE, PRECINCT 2","SEMINOLE, PRECINCT 2"
Seminole,"SEMINOLE, PRECINCT 3","SEMINOLE, PRECINCT 3"
Seminole,"SEMINOLE, PRECINCT 4","SEMINOLE, PRECINCT 4"
Seminole,"SEMINOLE, PRECINCT 5","SEMINOLE, PRECINCT 5"
Spalding,"SPALDING, 01 SECOND BAPTIST CH","SPALDING, 01"
Spalding,"SPALDING, 02 FAIRMONT","SPALDING, 02"
Spalding,"SPALDING, 03 SENIOR CENTER","SPALDING, 03"
Spalding,"SPALDING, 05 UGA CAMPUS","SPALDING, 05"
Spalding,"SPALDING, 06 CITY PARK","SPALDING, 06"
Spalding,"SPALDING, 07 FIRST METHODIST","SPALDING, 07"
Spalding,"SPALDING, 08 ST. JOHN LUTHERAN CHURCH","SPALDING, 08"
Spalding,"SPALDING, 09 UNION BAPTIST CHURCH","SPALDING, 09"
Spalding,"SPALDING, 10 CARVER FIRE STATION","SPALDING, 10"
Spalding,"SPALDING, 11 FIRST PRESBYTERIAN CHURCH","SPALDING, 11"
Spalding,"SPALDING, 12 LIBERTY SPRINGS BAPT CHURCH","SPALDING, 12"
Spalding,"SPALDING, 13 COUNTY LINE METHODIST CHURCH","SPALDING, 13"
Spalding,"SPALDING, 14 SUNNYSIDE METHODI","SPALDING, 14"
Spalding,"SPALDING, 16 GARY REID FIRE STATION","SPALDING, 16"
Spalding,"SPALDING, 17 AMBUCS PARK GYM","SPALDING, 17"
Spalding,"SPALDING, 19 FIRST ASSEMBLY OF GOD CHURCH","SPALDING, 19"
Spalding,"SPALDING, 20 ROBERTS FIRE STATION","SPALDING, 20"
Spalding,"SPALDING, 21 EAGLES LANDING BAPTIST","SPALDING, 21"
Stephens,"STEPHENS, SENIOR CENTER","STEPHENS, SENIOR CENTER"
Stewart,"STEWART, LOUVALE","STEWART, LOUVALE"
Stewart,"STEWART, LUMPKIN","STEWART, LUMPKIN"
Stewart,"STEWART, OMAHA","STEWART, OMAHA"
Stewart,"STEWART, RICHLAND","STEWART, RICHLAND"
Sumter,"SUMTER, 15 LESLIE","SUMTER, LESLIE"
Sumter,"SUMTER, 17 THOMSON","SUMTER, THOMSON"
Sumter,"SUMTER, 28 CHAMBLISS","SUMTER, CHAMBLISS"
Sumter,"SUMTER, 29 ANDERSONVILLE","SUMTER, ANDERSONVILLE"
Sumter,"SUMTER, C1-27 REES PARK","SUMTER, REES PARK"
Sumter,"SUMTER, C2-27 GSWF CONF CENTER","SUMTER, GSW CONF CENTER"
Sumter,"SUMTER, C3-27 REC DEPT","SUMTER, REC DEPT"
Sumter,"SUMTER, E-27 AIRPORT","SUMTER, AIRPORT"
Sumter,"SUMTER, N-26 CONCORD","SUMTER, CONCORD"
Sumter,"SUMTER, O-26 PLAINS","SUMTER, PLAINS"
Sumter,"SUMTER, W-27 AG CENTER","SUMTER, AG CENTER"
Talbot,"TALBOT, BOX SPRINGS","TALBOT, BOX SPRINGS"
Talbot,"TALBOT, FLINT HILL","TALBOT, FLINT HILL"
Talbot,"TALBOT, GENEVA","TALBOT, GENEVA"
Talbot,"TALBOT, JUNCTION CITY","TALBOT, JUNCTION CITY"
Talbot,"TALBOT, ONEAL","TALBOT, ONEAL"
Talbot,"TALBOT, TALBOTTON","TALBOT, TALBOTTON"
Talbot,"TALBOT, VALLEY","TALBOT, VALLEY"
Taliaferro,"TALIAFERRO, CRAWFORDVILLE","TALIAFERRO, CRAWFORDVILLE"
Taliaferro,"TALIAFERRO, SHARON","TALIAFERRO, SHARON"
Tattnall,"TATTNALL, COBBTOWN","TATTNALL, COBBTOWN"
Tattnall,"TATTNALL, COLLINS","TATTNALL, COLLINS"
Tattnall,"TATTNALL, DISTRICT II","TATTNALL, DISTRICT II"
Tattnall,"TATTNALL, DISTRICT IV","TATTNALL, DISTRICT IV"
Tattnall,"TATTNALL, DISTRICT V","TATTNALL, DISTRICT V"
Tattnall,"TATTNALL, EAST GLENNVILLE","TATTNALL, EAST GLENNVILLE"
Tattnall,"TATTNALL, MANASSAS","TATTNALL, MANASSAS"
Tattnall,"TATTNALL, SHILOH","TATTNALL, SHILOH"
Taylor,"TAYLOR, #1 BUTLER FIRE DEPT.","TAYLOR, PRECINCT 1"
Taylor,"TAYLOR, #5 COURTHOUSE","TAYLOR, PRECINCT 5"
Taylor,"TAYLOR, #6 REYNOLDS","TAYLOR, PRECINCT 6"
Telfair,"TELFAIR, HELENA","TELFAIR, HELENA"
Telfair,"TELFAIR, JACKSONVILLE","TELFAIR, JACKSONVILLE"
Telfair,"TELFAIR, LUMBER CITY","TELFAIR, LUMBER-CITY"
Telfair,"TELFAIR, MCRAE","TELFAIR, MCRAE"
Telfair,"TELFAIR, MILAN","TELFAIR, MILAN"
Telfair,"TELFAIR, SCOTLAND","TELFAIR, SCOTLAND"
Terrell,"TERRELL, BRONWOOD","TERRELL, BRONWOOD"
Terrell,"TERRELL, DAWSON","TERRELL, DAWSON"
Terrell,"TERRELL, GRAVES","TERRELL, GRAVES"
Terrell,"TERRELL, HEROD-DOVER","TERRELL, HEROD-DOVER"
Terrell,"TERRELL, PARROTT","TERRELL, PARROTT"
Terrell,"TERRELL, SASSER","TERRELL, SASSER"
Thomas,"THOMAS, BARWICK","THOMAS, BARWICK"
Thomas,"THOMAS, BOSTON","THOMAS, BOSTON"
Thomas,"THOMAS, CENTRAL","THOMAS, CENTRAL"
Thomas,"THOMAS, COOLIDGE","THOMAS, COOLIDGE"
Thomas,"THOMAS, DOUGLASS","THOMAS, DOUGLASS"
Thomas,"THOMAS, ELLABELLE","THOMAS, ELLABELLE"
Thomas,"THOMAS, FIRE STATION 2","THOMAS, FIRE STATION #2"
Thomas,"THOMAS, GATLIN CREEK","THOMAS, GATLIN CREEK"
Thomas,"THOMAS, HARPER","THOMAS, HARPER"
Thomas,"THOMAS, JERGER","THOMAS, JERGER"
Thomas,"THOMAS, MEIGS","THOMAS, MEIGS"
Thomas,"THOMAS, MERRILLVILLE","THOMAS, MERRILVILLE"
Thomas,"THOMAS, METCALFE","THOMAS, METCALFE"
Thomas,"THOMAS, NEW COVENANT","THOMAS, NEW COVENANT"
Thomas,"THOMAS, OCHLOCKNEE","THOMAS, OCHLOCKNEE"
Thomas,"THOMAS, PATTEN","THOMAS, PATTEN"
Thomas,"THOMAS, PAVO","THOMAS, PAVO"
Thomas,"THOMAS, REMINGTON ESC","THOMAS, REMINGTON ESC"
Thomas,"THOMAS, RESOURCE CENTER","THOMAS, RESOURCE CENTER"
Thomas,"THOMAS, SCOTT","THOMAS, SCOTT"
Tift,"TIFT, BRIGHTON","TIFT, BRIGHTON"
Tift,"TIFT, BROOKFIELD","TIFT, BROOKFIELD"
Tift,"TIFT, CHULA","TIFT, CHULA"
Tift,"TIFT, DOCIA","TIFT, DOCIA"
Tift,"TIFT, ELDORADO","TIFT, ELDORADO"
Tift,"TIFT, MOTT-LITTMAN GYM","TIFT, MOTT-LITMAN GYM"
Tift,"TIFT, OMEGA","TIFT, OMEGA"
Tift,"TIFT, TIFTON LODGE","TIFT, TIFTON LODGE"
Tift,"TIFT, TIFTON NORTHEAST","TIFT, TIFTON NORTHEAST"
Tift,"TIFT, TIFTON NORTHWEST","TIFT, TIFTON NORTHWEST"
Tift,"TIFT, TIFTON SOUTH","TIFT, TIFTON SOUTH"
Tift,"TIFT, TY TY","TIFT, TY TY"
Toombs,"TOOMBS, 15361 LYONS","TOOMBS, 15361 LYONS"
Toombs,"TOOMBS, 39 NEW BRANCH","TOOMBS, 39 NEWBRANCH"
Toombs,"TOOMBS, 43 CEDAR CROSSING","TOOMBS, 43 CEDAR CROSSING"
Toombs,"TOOMBS, 513 V.P.D.","TOOMBS, 513 V.P.D."
Toombs,"TOOMBS, 514 S.T.I.A.L.C","TOOMBS, 514 S.T.I.A.L.C."
Towns,"TOWNS, HIAWASSEE","TOWNS, HIAWASSEE"
Towns,"TOWNS, MACEDONIA","TOWNS, MACEDONIA"
Towns,"TOWNS, TATE CITY","TOWNS, TATE CITY"
Towns,"TOWNS, YOUNG HARRIS","TOWNS, YOUNG HARRIS"
Treutlen,"TREUTLEN, ANNEX","TREUTLEN, ANNEX"
Treutlen,"TREUTLEN, SOPERTON","TREUTLEN, SOPERTON"
Troup,"TROUP, ADMINISTRATION BLDG","TROUP, ADMINISTRATION BLDG"
Troup,"TROUP, EAST VERNON","TROUP, EAST VERNON"
Troup,"TROUP, GARDNER NEWMAN","TROUP, GARDNER NEWMAN"
Troup,"TROUP, GRAY HILL","TROUP, GRAY HILL"
Troup,"TROUP, GRIGGS CENTER","TROUP, GRIGGS CENTER"
Troup,"TROUP, HAMMETT RD","TROUP, HAMMETT RD"
Troup,"TROUP, HIGHLAND","TROUP, HIGHLAND"
Troup,"TROUP, HOGANSVILLE","TROUP, HOGANSVILLE"
Troup,"TROUP, HOLLIS HAND","TROUP, HOLLIS HAND"
Troup,"TROUP, LONG CANE","TROUP, LONG CANE"
Troup,"TROUP, MCLENDON","TROUP, MCLENDON"
Troup,"TROUP, MOUNTVILLE","TROUP, MOUNTVILLE"
Troup,"TROUP, NORTHSIDE","TROUP, NORTHSIDE"
Troup,"TROUP, ROSEMONT","TROUP, ROSEMONT"
Troup,"TROUP, WEST POINT","TROUP, WEST POINT"
Turner,"TURNER, ASHBURN","TURNER, ASHBURN"
Turner,"TURNER, REBECCA","TURNER, REBECCA"
Turner,"TURNER, SYCAMORE","TURNER, SYCAMORE"
Twiggs,"TWIGGS, DRY BRANCH","TWIGGS, DRY BRANCH"
Twiggs,"TWIGGS, GOLDEN ISLES","TWIGGS, GOLDEN ISLES"
Twiggs,"TWIGGS, HIGGSVILLE","TWIGGS, HIGGSVILLE"
Twiggs,"TWIGGS, JEFFERSONVILLE/WARE","TWIGGS, JEFFERSONVILLE/WARE"
Twiggs,"TWIGGS, SHADY GROVE/TARVERS","TWIGGS, SHADY GROVE/TARVERS"
Union,"UNION, BLAIRSVILLE","UNION, BLAIRSVILLE"
